Trk,Song,Ragam,Thalam,Composer,Musician,ConcertFolder,FileName,RelativePath,Duration,MainArtist,Type,VocalSupport,Violin,Veena,Flute,Nagasvaram,Mridangam,Tavil,Khanjira,Ghatam,Morsing,Konnakkol,Dholak,Tabla,Narration,Date,Venue,Info,Comments
2,Ema Ninne Nee Mahima,Mukhari,Adi,Subbaraya Sastri,RamnadKrishnan,Album-011,2c-EmaNinneNeeMahima.mp3,RamnadKrishnan/Album-011/2c-EmaNinneNeeMahima.mp3,0:08:43,Ramnad Krishnan,Vocal,,Tiruvalangadu N Sundaresa Iyer,,,,Palghat R Raghu,,,,,,,,,,,,
3,Abhimaanamennadu Galgu Raama,Begada,Adi,Patnam Subramania Iyer,RamnadKrishnan,Album-011,3a-AbhimaanamennaduGalguRaama.mp3,RamnadKrishnan/Album-011/3a-AbhimaanamennaduGalguRaama.mp3,0:06:28,Ramnad Krishnan,Vocal,,Tiruvalangadu N Sundaresa Iyer,,,,Palghat R Raghu,,,,,,,,,,,,
3,Abhimaanamennadu Galgu Raama,Begada,Adi,Patnam Subramania Iyer,RamnadKrishnan,Album-011,3b-AbhimaanamennaduGalguRaama.mp3,RamnadKrishnan/Album-011/3b-AbhimaanamennaduGalguRaama.mp3,0:07:51,Ramnad Krishnan,Vocal,,Tiruvalangadu N Sundaresa Iyer,,,,Palghat R Raghu,,,,,,,,,,,,
4,Biraanabrovaide,Kalyani,Adi (Tisra),Tarangampadi Panchanadha Iyer,RamnadKrishnan,Album-011,4a-Biraanabrovaide.mp3,RamnadKrishnan/Album-011/4a-Biraanabrovaide.mp3,0:07:01,Ramnad Krishnan,Vocal,,Tiruvalangadu N Sundaresa Iyer,,,,Palghat R Raghu,,,,,,,,,,,,
4,Biraanabrovaide,Kalyani,Adi (Tisra),Tarangampadi Panchanadha Iyer,RamnadKrishnan,Album-011,4b-Biraanabrovaide.mp3,RamnadKrishnan/Album-011/4b-Biraanabrovaide.mp3,0:02:14,Ramnad Krishnan,Vocal,,Tiruvalangadu N Sundaresa Iyer,,,,Palghat R Raghu,,,,,,,,,,,,
4,Biraanabrovaide,Kalyani,Adi (Tisra),Tarangampadi Panchanadha Iyer,RamnadKrishnan,Album-011,4c-Biraanabrovaide.mp3,RamnadKrishnan/Album-011/4c-Biraanabrovaide.mp3,0:05:06,Ramnad Krishnan,Vocal,,Tiruvalangadu N Sundaresa Iyer,,,,Palghat R Raghu,,,,,,,,,,,,
5,RTP,Sahana,Adi,,RamnadKrishnan,Album-011,5a-RTP-Sahana.mp3,RamnadKrishnan/Album-011/5a-RTP-Sahana.mp3,0:14:24,Ramnad Krishnan,Vocal,,Tiruvalangadu N Sundaresa Iyer,,,,Palghat R Raghu,,,,,,,,,,,,
5,RTP,Sahana,Adi,,RamnadKrishnan,Album-011,5b-RTP-Sahana.mp3,RamnadKrishnan/Album-011/5b-RTP-Sahana.mp3,0:14:17,Ramnad Krishnan,Vocal,,Tiruvalangadu N Sundaresa Iyer,,,,Palghat R Raghu,,,,,,,,,,,,
6,Samayamide Raa,Behag,Rupaka,Patnam Subramania Iyer,RamnadKrishnan,Album-011,6-SamayamideRaa.mp3,RamnadKrishnan/Album-011/6-SamayamideRaa.mp3,0:04:09,Ramnad Krishnan,Vocal,,Tiruvalangadu N Sundaresa Iyer,,,,Palghat R Raghu,,,,,,,,,,,,
1,Evvari Bodhana,Abhogi,Adi,Patnam Subramania Iyer,RamnadKrishnan,Album-012,1-EvvariBodhana.mp3,RamnadKrishnan/Album-012/1-EvvariBodhana.mp3,0:04:23,Ramnad Krishnan,Vocal,,Pappa K S Venkataramayya,,,,Pazhani M Subramania Pillai,,,,,,,,,,,Wedding Concert,
2,Ne Jesina Neramu,Poornachandrika,Adi,Patnam Subramania Iyer,RamnadKrishnan,Album-012,2-NeJesinaNeramu.mp3,RamnadKrishnan/Album-012/2-NeJesinaNeramu.mp3,0:08:14,Ramnad Krishnan,Vocal,,Pappa K S Venkataramayya,,,,Pazhani M Subramania Pillai,,,,,,,,,,,Wedding Concert,
3,Raamanaatham Bhajeham,Pantuvarali,Rupaka,Muttusvami Dikshitar,RamnadKrishnan,Album-012,3a-RaamanaathamBhajeham.mp3,RamnadKrishnan/Album-012/3a-RaamanaathamBhajeham.mp3,0:07:23,Ramnad Krishnan,Vocal,,Pappa K S Venkataramayya,,,,Pazhani M Subramania Pillai,,,,,,,,,,,Wedding Concert,
3,Raamanaatham Bhajeham,Pantuvarali,Rupaka,Muttusvami Dikshitar,RamnadKrishnan,Album-012,3b-RaamanaathamBhajeham.mp3,RamnadKrishnan/Album-012/3b-RaamanaathamBhajeham.mp3,0:10:03,Ramnad Krishnan,Vocal,,Pappa K S Venkataramayya,,,,Pazhani M Subramania Pillai,,,,,,,,,,,Wedding Concert,
4,Naadasudhaarasam Bilanu,Arabhi,Rupaka,Thyagaraja,RamnadKrishnan,Album-012,4a-NaadasudhaarasamBilanu.mp3,RamnadKrishnan/Album-012/4a-NaadasudhaarasamBilanu.mp3,0:08:48,Ramnad Krishnan,Vocal,,Pappa K S Venkataramayya,,,,Pazhani M Subramania Pillai,,,,,,,,,,,Wedding Concert,
4,Naadasudhaarasam Bilanu,Arabhi,Rupaka,Thyagaraja,RamnadKrishnan,Album-012,4b-NaadasudhaarasamBilanu.mp3,RamnadKrishnan/Album-012/4b-NaadasudhaarasamBilanu.mp3,0:06:32,Ramnad Krishnan,Vocal,,Pappa K S Venkataramayya,,,,Pazhani M Subramania Pillai,,,,,,,,,,,Wedding Concert,
5,Mari Veregati Evaramma,Anandabhairavi,Misra Chapu,Syama Sastri,RamnadKrishnan,Album-012,5a-MariVeregatiEvaramma.mp3,RamnadKrishnan/Album-012/5a-MariVeregatiEvaramma.mp3,0:00:48,Ramnad Krishnan,Vocal,,Pappa K S Venkataramayya,,,,Pazhani M Subramania Pillai,,,,,,,,,,,Wedding Concert,
5,Mari Veregati Evaramma,Anandabhairavi,Misra Chapu,Syama Sastri,RamnadKrishnan,Album-012,5b-MariVeregatiEvaramma.mp3,RamnadKrishnan/Album-012/5b-MariVeregatiEvaramma.mp3,0:03:41,Ramnad Krishnan,Vocal,,Pappa K S Venkataramayya,,,,Pazhani M Subramania Pillai,,,,,,,,,,,Wedding Concert,
5,Mari Veregati Evaramma,Anandabhairavi,Misra Chapu,Syama Sastri,RamnadKrishnan,Album-012,5c-MariVeregatiEvaramma.mp3,RamnadKrishnan/Album-012/5c-MariVeregatiEvaramma.mp3,0:02:15,Ramnad Krishnan,Vocal,,Pappa K S Venkataramayya,,,,Pazhani M Subramania Pillai,,,,,,,,,,,Wedding Concert,
5,Mari Veregati Evaramma,Anandabhairavi,Misra Chapu,Syama Sastri,RamnadKrishnan,Album-012,5d-MariVeregatiEvaramma.mp3,RamnadKrishnan/Album-012/5d-MariVeregatiEvaramma.mp3,0:12:13,Ramnad Krishnan,Vocal,,Pappa K S Venkataramayya,,,,Pazhani M Subramania Pillai,,,,,,,,,,,Wedding Concert,
6,Kamalaambaam Bhaja Re,Kalyani,Adi,Muttusvami Dikshitar,RamnadKrishnan,Album-012,6a-KamalaambaamBhajaRe.mp3,RamnadKrishnan/Album-012/6a-KamalaambaamBhajaRe.mp3,0:03:33,Ramnad Krishnan,Vocal,,Pappa K S Venkataramayya,,,,Pazhani M Subramania Pillai,,,,,,,,,,,Wedding Concert,
6,Kamalaambaam Bhaja Re,Kalyani,Adi,Muttusvami Dikshitar,RamnadKrishnan,Album-012,6b-KamalaambaamBhajaRe.mp3,RamnadKrishnan/Album-012/6b-KamalaambaamBhajaRe.mp3,0:08:41,Ramnad Krishnan,Vocal,,Pappa K S Venkataramayya,,,,Pazhani M Subramania Pillai,,,,,,,,,,,Wedding Concert,
6,Kamalaambaam Bhaja Re,Kalyani,Adi,Muttusvami Dikshitar,RamnadKrishnan,Album-012,6c-KamalaambaamBhajaRe.mp3,RamnadKrishnan/Album-012/6c-KamalaambaamBhajaRe.mp3,0:15:38,Ramnad Krishnan,Vocal,,Pappa K S Venkataramayya,,,,Pazhani M Subramania Pillai,,,,,,,,,,,Wedding Concert,
6,Kamalaambaam Bhaja Re,Kalyani,Adi,Muttusvami Dikshitar,RamnadKrishnan,Album-012,6d-KamalaambaamBhajaRe.mp3,RamnadKrishnan/Album-012/6d-KamalaambaamBhajaRe.mp3,0:09:39,Ramnad Krishnan,Vocal,,Pappa K S Venkataramayya,,,,Pazhani M Subramania Pillai,,,,,,,,,,,Wedding Concert,
7,Nenarunchinaanu,Malavi,Adi,Thyagaraja,RamnadKrishnan,Album-012,7-Nenarunchinaanu.mp3,RamnadKrishnan/Album-012/7-Nenarunchinaanu.mp3,0:09:25,Ramnad Krishnan,Vocal,,Pappa K S Venkataramayya,,,,Pazhani M Subramania Pillai,,,,,,,,,,,Wedding Concert,
8,Pakkala Nilabadi,Kharaharapriya,Misra Chapu,Thyagaraja,RamnadKrishnan,Album-012,8a-PakkalaNilabadi.mp3,RamnadKrishnan/Album-012/8a-PakkalaNilabadi.mp3,0:10:01,Ramnad Krishnan,Vocal,,Pappa K S Venkataramayya,,,,Pazhani M Subramania Pillai,,,,,,,,,,,Wedding Concert,
8,Pakkala Nilabadi,Kharaharapriya,Misra Chapu,Thyagaraja,RamnadKrishnan,Album-012,8b-PakkalaNilabadi.mp3,RamnadKrishnan/Album-012/8b-PakkalaNilabadi.mp3,0:12:28,Ramnad Krishnan,Vocal,,Pappa K S Venkataramayya,,,,Pazhani M Subramania Pillai,,,,,,,,,,,Wedding Concert,
9,Idadu Padam Tookki,Khamas,Adi,Papanasam Sivan,RamnadKrishnan,Album-012,9-IdaduPadamTookki.mp3,RamnadKrishnan/Album-012/9-IdaduPadamTookki.mp3,0:01:40,Ramnad Krishnan,Vocal,,Pappa K S Venkataramayya,,,,Pazhani M Subramania Pillai,,,,,,,,,,,Wedding Concert,
1,Sanaathana Paramapaavana,Phalamanjari,Adi,Thyagaraja,RamnadKrishnan,Album-013,1-SanaathanaParamapaavana.mp3,RamnadKrishnan/Album-013/1-SanaathanaParamapaavana.mp3,0:03:54,Ramnad Krishnan,Vocal,,Lalgudi G Jayaraman,,,,Palghat T S Mani Iyer,,,,,,,,,26-07-1968,"Alapana Sangeetha Sabha, Madras",,
2,Sankari Neeve,Begada,Rupaka,Subbaraya Sastri,RamnadKrishnan,Album-013,2-SankariNeeve.mp3,RamnadKrishnan/Album-013/2-SankariNeeve.mp3,0:20:28,Ramnad Krishnan,Vocal,,Lalgudi G Jayaraman,,,,Palghat T S Mani Iyer,,,,,,,,,26-07-1968,"Alapana Sangeetha Sabha, Madras",,
3,Nee Paadamule Gatiyani Nammiti,Bhairavi,Adi,Patnam Subramania Iyer,RamnadKrishnan,Album-013,3a-NeePaadamule.mp3,RamnadKrishnan/Album-013/3a-NeePaadamule.mp3,0:13:14,Ramnad Krishnan,Vocal,,Lalgudi G Jayaraman,,,,Palghat T S Mani Iyer,,,,,,,,,26-07-1968,"Alapana Sangeetha Sabha, Madras",,
3,Nee Paadamule Gatiyani Nammiti,Bhairavi,Adi,Patnam Subramania Iyer,RamnadKrishnan,Album-013,3b-NeePaadamule.mp3,RamnadKrishnan/Album-013/3b-NeePaadamule.mp3,0:18:58,Ramnad Krishnan,Vocal,,Lalgudi G Jayaraman,,,,Palghat T S Mani Iyer,,,,,,,,,26-07-1968,"Alapana Sangeetha Sabha, Madras",,
4,Eti Janmamidi,Varali,Misra Chapu,Thyagaraja,RamnadKrishnan,Album-013,4-EtiJanmamidi.mp3,RamnadKrishnan/Album-013/4-EtiJanmamidi.mp3,0:09:36,Ramnad Krishnan,Vocal,,Lalgudi G Jayaraman,,,,Palghat T S Mani Iyer,,,,,,,,,26-07-1968,"Alapana Sangeetha Sabha, Madras",,
5,Laavanya Raama,Poornashadjam,Rupaka,Thyagaraja,RamnadKrishnan,Album-013,5-LaavanyaRaama.mp3,RamnadKrishnan/Album-013/5-LaavanyaRaama.mp3,0:03:04,Ramnad Krishnan,Vocal,,Lalgudi G Jayaraman,,,,Palghat T S Mani Iyer,,,,,,,,,26-07-1968,"Alapana Sangeetha Sabha, Madras",,
6,Modijesevelaraa,Khamas,Adi,Tiruppanandal Pattabhiramayya,RamnadKrishnan,Album-013,6-Modijesevelaraa.mp3,RamnadKrishnan/Album-013/6-Modijesevelaraa.mp3,0:01:33,Ramnad Krishnan,Vocal,,Lalgudi G Jayaraman,,,,Palghat T S Mani Iyer,,,,,,,,,26-07-1968,"Alapana Sangeetha Sabha, Madras",,
7,Tillana,Poornachandrika,Adi,Ramanathapuram Srinivasa Iyengar,RamnadKrishnan,Album-013,7-Tillana.mp3,RamnadKrishnan/Album-013/7-Tillana.mp3,0:01:24,Ramnad Krishnan,Vocal,,Lalgudi G Jayaraman,,,,Palghat T S Mani Iyer,,,,,,,,,26-07-1968,"Alapana Sangeetha Sabha, Madras",,
8,Muttavaddura Mohanaanga,Saveri,Adi,Tiruppanandal Pattabhiramayya,RamnadKrishnan,Album-013,8-MuttavadduraMohanaanga.mp3,RamnadKrishnan/Album-013/8-MuttavadduraMohanaanga.mp3,0:02:01,Ramnad Krishnan,Vocal,,Lalgudi G Jayaraman,,,,Palghat T S Mani Iyer,,,,,,,,,26-07-1968,"Alapana Sangeetha Sabha, Madras",,
9,Parulanna Maata,Kapi,Rupaka,Dharmapuri Subbarayar,RamnadKrishnan,Album-013,9-ParulannaMaata.mp3,RamnadKrishnan/Album-013/9-ParulannaMaata.mp3,0:05:32,Ramnad Krishnan,Vocal,,Lalgudi G Jayaraman,,,,Palghat T S Mani Iyer,,,,,,,,,26-07-1968,"Alapana Sangeetha Sabha, Madras",,
1,Brova Bhaaramaa,Bahudari,Adi,Thyagaraja,RamnadKrishnan,Album-014,01-BrovaBhaaramaa.mp3,RamnadKrishnan/Album-014/01-BrovaBhaaramaa.mp3,0:11:46,Ramnad Krishnan,Vocal,,V Sethuramiah,,,,Ramnad V Raghavan,,,,,,,,,?-?-1968,"Kapaleesvarar Temple, Madras",,
1,Brova Bhaaramaa,Bahudari,Adi,Thyagaraja,RamnadKrishnan,Album-014,09-10-Kaaranamaddaagavandu-Neenaamaroopamulaku.mp3,RamnadKrishnan/Album-014/09-10-Kaaranamaddaagavandu-Neenaamaroopamulaku.mp3,0:02:15,Ramnad Krishnan,Vocal,,V Sethuramiah,,,,Ramnad V Raghavan,,,,,,,,,?-?-1968,"Kapaleesvarar Temple, Madras",,
2,Nee Bhajana Gaana Rasikula,Nayaki,Adi,Thyagaraja,RamnadKrishnan,Album-014,02-NeeBhajanaGaanaRasikula.mp3,RamnadKrishnan/Album-014/02-NeeBhajanaGaanaRasikula.mp3,0:04:17,Ramnad Krishnan,Vocal,,V Sethuramiah,,,,Ramnad V Raghavan,,,,,,,,,?-?-1968,"Kapaleesvarar Temple, Madras",,
3,Akshayalingavibho,Sankarabharanam,Misra Chapu,Muttusvami Dikshitar,RamnadKrishnan,Album-014,03-Akshayalingavibho.mp3,RamnadKrishnan/Album-014/03-Akshayalingavibho.mp3,0:20:07,Ramnad Krishnan,Vocal,,V Sethuramiah,,,,Ramnad V Raghavan,,,,,,,,,?-?-1968,"Kapaleesvarar Temple, Madras",,
4,Mohanakara Muttukumara,Neetimati,Rupaka,Koteesvara Iyer,RamnadKrishnan,Album-014,04-MohanakaraMuttukumara.mp3,RamnadKrishnan/Album-014/04-MohanakaraMuttukumara.mp3,0:02:48,Ramnad Krishnan,Vocal,,V Sethuramiah,,,,Ramnad V Raghavan,,,,,,,,,?-?-1968,"Kapaleesvarar Temple, Madras",,
5,Karpagame,Madhyamavati,Adi,Papanasam Sivan,RamnadKrishnan,Album-014,05-Karpagame.mp3,RamnadKrishnan/Album-014/05-Karpagame.mp3,0:08:27,Ramnad Krishnan,Vocal,,V Sethuramiah,,,,Ramnad V Raghavan,,,,,,,,,?-?-1968,"Kapaleesvarar Temple, Madras",,
6,Kaadalaagi,Bhairavi,Triputa,Jnanasambandar,RamnadKrishnan,Album-014,06-Kaadalaagi.mp3,RamnadKrishnan/Album-014/06-Kaadalaagi.mp3,0:05:16,Ramnad Krishnan,Vocal,,V Sethuramiah,,,,Ramnad V Raghavan,,,,,,,,,?-?-1968,"Kapaleesvarar Temple, Madras",,
7,Muttavaddura Mohanaanga,Saveri,Adi,Tiruppanandal Pattabhiramayya,RamnadKrishnan,Album-014,07-MuttavadduraMohanaanga.mp3,RamnadKrishnan/Album-014/07-MuttavadduraMohanaanga.mp3,0:02:46,Ramnad Krishnan,Vocal,,V Sethuramiah,,,,Ramnad V Raghavan,,,,,,,,,?-?-1968,"Kapaleesvarar Temple, Madras",,
8,Chaarumati Upachaaramu,Kaanada,Misra Chapu,Dharmapuri Subbarayar,RamnadKrishnan,Album-014,08-ChaarumatiUpachaaramu.mp3,RamnadKrishnan/Album-014/08-ChaarumatiUpachaaramu.mp3,0:07:32,Ramnad Krishnan,Vocal,,V Sethuramiah,,,,Ramnad V Raghavan,,,,,,,,,?-?-1968,"Kapaleesvarar Temple, Madras",,
9,Kaaranamaddaagavandu,Sindhubhairavi,?,Arunagirinathar,RamnadKrishnan,Album-014,09-10-Kaaranamaddaagavandu-Neenaamaroopamulaku.mp3,RamnadKrishnan/Album-014/09-10-Kaaranamaddaagavandu-Neenaamaroopamulaku.mp3,0:02:15,Ramnad Krishnan,Vocal,,V Sethuramiah,,,,Ramnad V Raghavan,,,,,,,,,?-?-1968,"Kapaleesvarar Temple, Madras",,
10,Neenaamaroopamulaku,Saurashtram,Adi,Thyagaraja,RamnadKrishnan,Album-014,09-10-Kaaranamaddaagavandu-Neenaamaroopamulaku.mp3,RamnadKrishnan/Album-014/09-10-Kaaranamaddaagavandu-Neenaamaroopamulaku.mp3,0:02:15,Ramnad Krishnan,Vocal,,V Sethuramiah,,,,Ramnad V Raghavan,,,,,,,,,?-?-1968,"Kapaleesvarar Temple, Madras",,
1,Kamalaakshi Ninne Kori Chaala Gasiyunnadiraa,Yadukulakambhoji,Ata,Veena Kuppayyar,RamnadKrishnan,Album-015,01-KamalaakshiNinneKoriChaalaGasiyunnadiraa.mp3,RamnadKrishnan/Album-015/01-KamalaakshiNinneKoriChaalaGasiyunnadiraa.mp3,0:02:34,Ramnad Krishnan,Vocal,,,,,,,,,,,,,,,,,,
2,Kannatanrinaapai,Devamanohari,Adi,Thyagaraja,RamnadKrishnan,Album-015,02-Kannatanrinaapai.mp3,RamnadKrishnan/Album-015/02-Kannatanrinaapai.mp3,0:05:17,Ramnad Krishnan,Vocal,,,,,,,,,,,,,,,,,,
3,Apparaamabhakti,Pantuvarali,Rupaka,Thyagaraja,RamnadKrishnan,Album-015,03-Apparaamabhakti.mp3,RamnadKrishnan/Album-015/03-Apparaamabhakti.mp3,0:11:39,Ramnad Krishnan,Vocal,,,,,,,,,,,,,,,,,,
4,Naarada Gurusvaami,Darbar,Adi,Thyagaraja,RamnadKrishnan,Album-015,04-NaaradaGurusvaami.mp3,RamnadKrishnan/Album-015/04-NaaradaGurusvaami.mp3,0:09:40,Ramnad Krishnan,Vocal,,,,,,,,,,,,,,,,,,
5,Daridaapuleka,Saveri,Adi,Thyagaraja,RamnadKrishnan,Album-015,05-Daridaapuleka.mp3,RamnadKrishnan/Album-015/05-Daridaapuleka.mp3,0:08:14,Ramnad Krishnan,Vocal,,,,,,,,,,,,,,,,,,
6,Palukutache,Phalamanjari,Rupaka,Patnam Subramania Iyer,RamnadKrishnan,Album-015,06-Palukutaku.mp3,RamnadKrishnan/Album-015/06-Palukutaku.mp3,0:06:32,Ramnad Krishnan,Vocal,,,,,,,,,,,,,,,,,,
7,E Paapamu,Atana,Misra Chapu,Thyagaraja,RamnadKrishnan,Album-015,07-EPaapamu.mp3,RamnadKrishnan/Album-015/07-EPaapamu.mp3,0:15:12,Ramnad Krishnan,Vocal,,,,,,,,,,,,,,,,,,
8,Venkatasailavihaara,Hamirkalyani,Adi,Subbaraya Sastri,RamnadKrishnan,Album-015,08-Venkatasailavihaara.mp3,RamnadKrishnan/Album-015/08-Venkatasailavihaara.mp3,0:04:56,Ramnad Krishnan,Vocal,,,,,,,,,,,,,,,,,,
9,Sree Subrahmanyaaya Namaste,Kambhoji,Rupaka,Muttusvami Dikshitar,RamnadKrishnan,Album-015,09-SreeSubrahmanyaayaNamaste.mp3,RamnadKrishnan/Album-015/09-SreeSubrahmanyaayaNamaste.mp3,0:25:12,Ramnad Krishnan,Vocal,,,,,,,,,,,,,,,,,,
10,Vidajaaladura,Janaranjani,Adi,Thyagaraja,RamnadKrishnan,Album-015,10-Vidajaaladura.mp3,RamnadKrishnan/Album-015/10-Vidajaaladura.mp3,0:09:38,Ramnad Krishnan,Vocal,,,,,,,,,,,,,,,,,,
11,Sree Tulasamma Maa Inta,Devagandhari,Adi,Thyagaraja,RamnadKrishnan,Album-015,11-SreeTulasammaMaaInta.mp3,RamnadKrishnan/Album-015/11-SreeTulasammaMaaInta.mp3,0:06:26,Ramnad Krishnan,Vocal,,,,,,,,,,,,,,,,,,
12,Laavanya Raama,Poornashadjam,Rupaka,Thyagaraja,RamnadKrishnan,Album-015,12-LaavanyaRaama.mp3,RamnadKrishnan/Album-015/12-LaavanyaRaama.mp3,0:03:38,Ramnad Krishnan,Vocal,,,,,,,,,,,,,,,,,,
13,Tiruppugazh,Asaveri,Rupaka,Arunagirinathar,RamnadKrishnan,Album-015,13-Tiruppugazh.mp3,RamnadKrishnan/Album-015/13-Tiruppugazh.mp3,0:01:21,Ramnad Krishnan,Vocal,,,,,,,,,,,,,,,,,,
14,Govardhana Giridhara,Darbarikaanada,Adi,Narayana Teertha,RamnadKrishnan,Album-015,14-GovardhanaGiridhaara.mp3,RamnadKrishnan/Album-015/14-GovardhanaGiridhaara.mp3,0:03:20,Ramnad Krishnan,Vocal,,,,,,,,,,,,,,,,,,
1,Tulasee Dalamulache,Mayamalavagaula,Rupaka,Thyagaraja,RamnadKrishnan,Album-016,01-TulaseeDalamulache.mp3,RamnadKrishnan/Album-016/01-TulaseeDalamulache.mp3,0:07:47,Ramnad Krishnan,Vocal,,Mayavaram V R Govindaraja Pillai,,,,Ramanathapuram C S Murugabhoopathi,,,,,,,,,,,,
2,Ne Jesina Neramu,Poornachandrika,Adi,Patnam Subramania Iyer,RamnadKrishnan,Album-016,02-NeJesinaNeramu.mp3,RamnadKrishnan/Album-016/02-NeJesinaNeramu.mp3,0:08:14,Ramnad Krishnan,Vocal,,Mayavaram V R Govindaraja Pillai,,,,Ramanathapuram C S Murugabhoopathi,,,,,,,,,,,,
3,Toli Janmamunu,Bilahari,Khanda Chapu,Thyagaraja,RamnadKrishnan,Album-016,03-ToliJanmamunu.mp3,RamnadKrishnan/Album-016/03-ToliJanmamunu.mp3,0:15:33,Ramnad Krishnan,Vocal,,Mayavaram V R Govindaraja Pillai,,,,Ramanathapuram C S Murugabhoopathi,,,,,,,,,,,,
4,Ninnuvinaaga Mari Dikkevarunnaaru,Poorvikalyani,Misra Chapu,Syama Sastri,RamnadKrishnan,Album-016,04-NinnuvinaagaMariDikkevarunnaaru.mp3,RamnadKrishnan/Album-016/04-NinnuvinaagaMariDikkevarunnaaru.mp3,0:21:43,Ramnad Krishnan,Vocal,,Mayavaram V R Govindaraja Pillai,,,,Ramanathapuram C S Murugabhoopathi,,,,,,,,,,,,
5,Entaraanee Tanakenta,Harikambhoji,Adi,Thyagaraja,RamnadKrishnan,Album-016,05-EntaraaneeTanakenta.mp3,RamnadKrishnan/Album-016/05-EntaraaneeTanakenta.mp3,0:36:55,Ramnad Krishnan,Vocal,,Mayavaram V R Govindaraja Pillai,,,,Ramanathapuram C S Murugabhoopathi,,,,,,,,,,,,
6,Raanidi Raadu,Manirang,Adi,Thyagaraja,RamnadKrishnan,Album-016,06-RaanidiRaadu.mp3,RamnadKrishnan/Album-016/06-RaanidiRaadu.mp3,0:05:43,Ramnad Krishnan,Vocal,,Mayavaram V R Govindaraja Pillai,,,,Ramanathapuram C S Murugabhoopathi,,,,,,,,,,,,
7,Biraanabrovaide,Kalyani,Adi (Tisra),Tarangampadi Panchanadha Iyer,RamnadKrishnan,Album-016,07-Biraanabrovaide.mp3,RamnadKrishnan/Album-016/07-Biraanabrovaide.mp3,0:14:40,Ramnad Krishnan,Vocal,,Mayavaram V R Govindaraja Pillai,,,,Ramanathapuram C S Murugabhoopathi,,,,,,,,,,,,
8,Gopanandana,Bhooshavali,Adi,Svati Tirunal,RamnadKrishnan,Album-016,08-Gopanandana.mp3,RamnadKrishnan/Album-016/08-Gopanandana.mp3,0:05:07,Ramnad Krishnan,Vocal,,Mayavaram V R Govindaraja Pillai,,,,Ramanathapuram C S Murugabhoopathi,,,,,,,,,,,,
9,Neeveraa Kuladhanamu,Begada,Misra Chapu,Thyagaraja,RamnadKrishnan,Album-016,09-NeeveraaKuladhanamu.mp3,RamnadKrishnan/Album-016/09-NeeveraaKuladhanamu.mp3,0:11:19,Ramnad Krishnan,Vocal,,Mayavaram V R Govindaraja Pillai,,,,Ramanathapuram C S Murugabhoopathi,,,,,,,,,,,,
10,RTP,Bhairavi,Adi,,RamnadKrishnan,Album-016,10-RTP-Bhairavi.mp3,RamnadKrishnan/Album-016/10-RTP-Bhairavi.mp3,0:24:11,Ramnad Krishnan,Vocal,,Mayavaram V R Govindaraja Pillai,,,,Ramanathapuram C S Murugabhoopathi,,,,,,,,,,,,
11,Vaani Pondu,Kaanada,Rupaka,Dharmapuri Subbarayar,RamnadKrishnan,Album-016,11-VaaniPondu.mp3,RamnadKrishnan/Album-016/11-VaaniPondu.mp3,0:03:42,Ramnad Krishnan,Vocal,,Mayavaram V R Govindaraja Pillai,,,,Ramanathapuram C S Murugabhoopathi,,,,,,,,,,,,
12,Smarasundaraanguni,Paras,Adi,Dharmapuri Subbarayar,RamnadKrishnan,Album-016,12-Smarasundaraanguni.mp3,RamnadKrishnan/Album-016/12-Smarasundaraanguni.mp3,0:02:32,Ramnad Krishnan,Vocal,,Mayavaram V R Govindaraja Pillai,,,,Ramanathapuram C S Murugabhoopathi,,,,,,,,,,,,
13,Slokam,Ragamalika,,,RamnadKrishnan,Album-016,13-14a-Slokam-MariyaadaTeliyakane.mp3,RamnadKrishnan/Album-016/13-14a-Slokam-MariyaadaTeliyakane.mp3,0:11:40,Ramnad Krishnan,Vocal,,Mayavaram V R Govindaraja Pillai,,,,Ramanathapuram C S Murugabhoopathi,,,,,,,,,,,,
14,Mariyaada Teliyakane,Suratti,Rupaka,Patnam Subramania Iyer,RamnadKrishnan,Album-016,13-14a-Slokam-MariyaadaTeliyakane.mp3,RamnadKrishnan/Album-016/13-14a-Slokam-MariyaadaTeliyakane.mp3,0:11:40,Ramnad Krishnan,Vocal,,Mayavaram V R Govindaraja Pillai,,,,Ramanathapuram C S Murugabhoopathi,,,,,,,,,,,,
14,Mariyaada Teliyakane,Suratti,Rupaka,Patnam Subramania Iyer,RamnadKrishnan,Album-016,14b-15a-MariyaadaTeliyakane-Tillana.mp3,RamnadKrishnan/Album-016/14b-15a-MariyaadaTeliyakane-Tillana.mp3,0:02:20,Ramnad Krishnan,Vocal,,Mayavaram V R Govindaraja Pillai,,,,Ramanathapuram C S Murugabhoopathi,,,,,,,,,,,,
15,Tillana,Poornachandrika,Adi,Ramanathapuram Srinivasa Iyengar,RamnadKrishnan,Album-016,14b-15a-MariyaadaTeliyakane-Tillana.mp3,RamnadKrishnan/Album-016/14b-15a-MariyaadaTeliyakane-Tillana.mp3,0:02:20,Ramnad Krishnan,Vocal,,Mayavaram V R Govindaraja Pillai,,,,Ramanathapuram C S Murugabhoopathi,,,,,,,,,,,,
